source_file,ground_truth_label,sample_rate,duration_sec,total_rms_energy,drone_band_energy,drone_band_ratio,spectral_centroid_hz,dominant_freq_hz,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,drone_detected,confidence,classification,error
drone-9815.wav,1,16000,0.5,0.319068,55927.0706,0.82,2558.45,296.88,-7.31,3.59,2.23,-0.09,-1.94,true,0.85,unknown_aircraft,
drone-98150.wav,1,16000,0.5,0.276374,48902.7385,0.8533,1916.28,273.44,-9.81,7.43,4.42,1.26,-1.67,true,0.85,unknown_aircraft,
drone-98151.wav,1,16000,0.5,0.295849,58666.382,0.8814,1859.15,281.25,-10.07,7.72,4.01,0.61,-1.75,true,0.85,unknown_aircraft,
drone-98152.wav,1,16000,0.5,0.279497,50762.4598,0.8581,2079.1,281.25,-8.2,6.66,2.91,0.95,-1.11,true,0.85,unknown_aircraft,
drone-98153.wav,1,16000,0.5,0.279738,53683.662,0.8954,1846.52,281.25,-10.6,7.6,4.7,0.9,-1.93,true,0.85,unknown_aircraft,
drone-98154.wav,1,16000,0.5,0.270515,44956.8277,0.8539,1981.06,265.62,-9.75,7.16,4.55,1.27,-1.45,true,0.85,unknown_aircraft,
drone-98155.wav,1,16000,0.5,0.279067,49425.9752,0.8985,1997.43,281.25,-9.52,6.96,4.31,1.34,-1.54,true,0.85,unknown_aircraft,
drone-98156.wav,1,16000,0.5,0.298153,59684.395,0.8766,1863.63,281.25,-10.41,7.51,4.86,0.86,-1.98,true,0.85,unknown_aircraft,
drone-98157.wav,1,16000,0.5,0.291625,56871.9747,0.8701,1866.95,289.06,-10.53,7.56,4.71,0.56,-2.06,true,0.85,unknown_aircraft,
drone-98158.wav,1,16000,0.5,0.278828,51187.3745,0.8768,2131.88,289.06,-8.73,6.42,3.68,0.77,-1.24,true,0.85,unknown_aircraft,
drone-98159.wav,1,16000,0.5,0.270523,49129.2918,0.8791,1962.5,281.25,-9.74,7.21,4.41,0.91,-1.56,true,0.85,unknown_aircraft,
drone-9816.wav,1,16000,0.5,0.336179,79268.5077,0.884,2501.41,296.88,-7.79,3.7,2.54,0.22,-1.9,true,0.85,unknown_aircraft,
drone-98160.wav,1,16000,0.5,0.279132,48972.2531,0.8696,2006.08,273.44,-9.39,7.16,4.48,1.17,-1.59,true,0.85,unknown_aircraft,
drone-98161.wav,1,16000,0.5,0.283148,53284.673,0.8807,1922.05,289.06,-9.68,7.32,4.08,0.76,-1.62,true,0.85,unknown_aircraft,
drone-98162.wav,1,16000,0.5,0.284376,54589.7522,0.8798,1946.63,281.25,-9.22,7.16,3.73,0.96,-1.68,true,0.85,unknown_aircraft,
drone-98163.wav,1,16000,0.5,0.283843,53936.8774,0.8995,1910.02,281.25,-9.84,7.3,4.44,0.7,-1.81,true,0.85,unknown_aircraft,
drone-98164.wav,1,16000,0.5,0.282354,52867.9721,0.8631,1923.9,281.25,-8.78,7.28,3.68,0.46,-1.31,true,0.85,unknown_aircraft,
drone-98165.wav,1,16000,0.5,0.284153,53128.4194,0.8719,2107.33,281.25,-7.98,6.45,2.81,0.83,-1.34,true,0.85,unknown_aircraft,
drone-98166.wav,1,16000,0.5,0.28378,49674.3378,0.8646,2007.94,281.25,-8.0,6.8,3.76,1.16,-1.15,true,0.85,unknown_aircraft,
drone-98167.wav,1,16000,0.5,0.294798,55819.7748,0.8853,1918.69,281.25,-8.67,7.21,3.97,1.34,-1.46,true,0.85,unknown_aircraft,
drone-98168.wav,1,16000,0.5,0.291573,56954.8874,0.8837,1796.17,289.06,-10.32,7.86,4.45,1.03,-1.97,true,0.85,unknown_aircraft,
drone-98169.wav,1,16000,0.5,0.287461,54854.3465,0.8844,1937.47,289.06,-9.52,7.23,4.74,1.34,-1.4,true,0.85,unknown_aircraft,
drone-9817.wav,1,16000,0.5,0.322455,74945.5669,0.8869,2522.66,296.88,-7.09,3.81,2.8,0.5,-1.3,true,0.85,unknown_aircraft,
drone-98170.wav,1,16000,0.5,0.287564,56146.4384,0.8908,2072.2,289.06,-9.31,6.69,4.34,0.67,-1.76,true,0.85,unknown_aircraft,
drone-98171.wav,1,16000,0.5,0.288574,56658.6909,0.8852,1867.03,281.25,-10.6,7.56,4.92,0.7,-2.06,true,0.85,unknown_aircraft,
drone-98172.wav,1,16000,0.5,0.276835,52070.3788,0.8878,1941.79,281.25,-9.93,7.23,4.28,0.64,-1.59,true,0.85,unknown_aircraft,
drone-98173.wav,1,16000,0.5,0.275534,48244.1796,0.8422,2251.82,281.25,-7.82,5.98,3.87,1.02,-1.13,true,0.85,unknown_aircraft,
drone-98174.wav,1,16000,0.5,0.279283,53138.7808,0.8783,1916.3,281.25,-9.65,7.4,3.98,0.36,-1.58,true,0.85,unknown_aircraft,
drone-98175.wav,1,16000,0.5,0.26272,42221.2113,0.8472,2101.58,265.62,-8.38,6.47,3.88,1.18,-1.26,true,0.85,unknown_aircraft,
drone-98176.wav,1,16000,0.5,0.281455,52974.8715,0.8819,2154.31,281.25,-8.83,6.31,4.01,0.97,-1.42,true,0.85,unknown_aircraft,
drone-98177.wav,1,16000,0.5,0.29006,56265.8348,0.8731,1964.8,281.25,-9.64,7.14,3.93,0.94,-1.81,true,0.85,unknown_aircraft,
drone-98178.wav,1,16000,0.5,0.280652,52831.4789,0.8906,1980.15,281.25,-9.35,7.07,3.64,0.86,-1.49,true,0.85,unknown_aircraft,
drone-98179.wav,1,16000,0.5,0.295298,55933.0042,0.8486,1983.62,281.25,-9.56,7.13,4.37,0.88,-1.48,true,0.85,unknown_aircraft,
drone-9818.wav,1,16000,0.5,0.326518,56553.5786,0.8087,2436.62,296.88,-7.54,4.19,2.67,-0.22,-1.9,true,0.85,unknown_aircraft,
drone-98180.wav,1,16000,0.5,0.285986,52804.1093,0.8335,2211.71,289.06,-7.15,5.96,2.98,0.72,-0.96,true,0.85,unknown_aircraft,
drone-98181.wav,1,16000,0.5,0.2698,47140.7035,0.868,2076.96,273.44,-8.59,6.72,4.1,1.06,-1.3,true,0.85,unknown_aircraft,
drone-98182.wav,1,16000,0.5,0.28891,55278.0975,0.8583,2153.61,289.06,-8.02,6.27,3.38,0.5,-1.29,true,0.85,unknown_aircraft,
drone-98183.wav,1,16000,0.5,0.288916,56343.9565,0.8896,1869.75,289.06,-9.21,7.42,3.49,0.53,-1.51,true,0.85,unknown_aircraft,
drone-98184.wav,1,16000,0.5,0.283885,52139.267,0.8817,2091.59,281.25,-8.84,6.65,3.5,0.6,-1.36,true,0.85,unknown_aircraft,
drone-98185.wav,1,16000,0.5,0.27856,53302.729,0.9001,1966.79,281.25,-9.29,6.93,4.49,1.54,-1.38,true,0.85,unknown_aircraft,
drone-98186.wav,1,16000,0.5,0.277814,52297.9039,0.9005,2024.38,281.25,-9.84,6.76,4.26,1.23,-1.56,true,0.85,unknown_aircraft,
drone-98187.wav,1,16000,0.5,0.279682,51754.4705,0.8924,1910.03,281.25,-8.89,7.08,3.5,1.6,-0.97,true,0.85,unknown_aircraft,
drone-98188.wav,1,16000,0.5,0.278476,51224.4335,0.8701,2088.32,281.25,-8.76,6.58,4.02,0.9,-1.09,true,0.85,unknown_aircraft,
drone-98189.wav,1,16000,0.5,0.271274,46513.8211,0.8839,2012.72,273.44,-9.08,6.93,4.04,1.41,-1.29,true,0.85,unknown_aircraft,
drone-9819.wav,1,16000,0.5,0.319234,73821.795,0.867,2472.96,296.88,-7.61,3.83,2.28,-0.33,-2.11,true,0.85,unknown_aircraft,
drone-98190.wav,1,16000,0.5,0.275604,50790.044,0.8607,2165.34,281.25,-8.54,6.38,4.34,1.05,-1.49,true,0.85,unknown_aircraft,
drone-98191.wav,1,16000,0.5,0.295969,57449.7603,0.868,1957.05,281.25,-9.07,7.34,3.81,0.8,-1.65,true,0.85,unknown_aircraft,
drone-98192.wav,1,16000,0.5,0.284929,52998.3004,0.8582,2037.85,281.25,-8.25,6.94,3.27,0.86,-1.25,true,0.85,unknown_aircraft,
drone-98193.wav,1,16000,0.5,0.29954,59484.871,0.8773,1895.42,281.25,-9.87,7.66,4.36,0.66,-2.0,true,0.85,unknown_aircraft,
drone-98194.wav,1,16000,0.5,0.298514,59373.0971,0.8718,1924.0,281.25,-10.04,7.45,4.53,1.06,-1.87,true,0.85,unknown_aircraft,
drone-98195.wav,1,16000,0.5,0.260625,41296.0859,0.8708,2133.3,265.62,-8.11,6.33,3.16,1.58,-0.52,true,0.85,unknown_aircraft,
drone-98196.wav,1,16000,0.5,0.287073,55500.6968,0.879,2025.63,281.25,-9.72,7.02,5.01,0.88,-2.01,true,0.85,unknown_aircraft,
drone-98197.wav,1,16000,0.5,0.302093,59498.2288,0.8514,1910.7,281.25,-9.46,7.48,4.37,0.92,-1.83,true,0.85,unknown_aircraft,
drone-98198.wav,1,16000,0.5,0.285148,53497.0055,0.8909,1826.14,281.25,-10.7,7.78,4.83,0.61,-2.01,true,0.85,unknown_aircraft,
drone-98199.wav,1,16000,0.5,0.27734,51813.4601,0.8765,1945.45,281.25,-8.68,7.12,3.58,0.35,-1.48,true,0.85,unknown_aircraft,
drone-982.wav,1,16000,0.904,0.099587,1026.517,0.2194,2665.8,539.06,-15.62,1.51,2.2,0.49,-1.03,true,0.8486,unknown_aircraft,
drone-9820.wav,1,16000,0.5,0.285927,40658.5757,0.7941,2695.67,296.88,-7.34,2.86,1.88,-0.13,-1.83,true,0.85,unknown_aircraft,
drone-98200.wav,1,16000,0.5,0.284915,55176.5259,0.9003,1969.47,281.25,-9.56,7.07,4.46,1.18,-1.57,true,0.85,unknown_aircraft,
drone-98201.wav,1,16000,0.5,0.270295,47019.4232,0.8896,2187.04,273.44,-8.07,6.2,3.33,1.46,-1.09,true,0.85,unknown_aircraft,
drone-98202.wav,1,16000,0.5,0.280486,53303.4891,0.883,2078.19,281.25,-8.69,6.72,3.82,0.99,-1.22,true,0.85,unknown_aircraft,
drone-98203.wav,1,16000,0.5,0.289853,54644.9964,0.8743,1956.06,281.25,-9.71,7.4,4.28,1.11,-1.9,true,0.85,unknown_aircraft,
drone-98204.wav,1,16000,0.5,0.297312,59338.2048,0.8574,1906.64,281.25,-10.03,7.47,4.75,1.03,-2.21,true,0.85,unknown_aircraft,
drone-98205.wav,1,16000,0.5,0.300427,61202.7191,0.8794,1877.08,281.25,-9.83,7.6,4.45,0.72,-2.26,true,0.85,unknown_aircraft,
drone-98206.wav,1,16000,0.5,0.283514,52832.8834,0.8773,1997.94,273.44,-9.51,7.14,4.63,0.99,-1.77,true,0.85,unknown_aircraft,
drone-98207.wav,1,16000,0.5,0.281409,51663.7204,0.8584,1912.47,281.25,-7.85,7.14,2.28,0.92,-1.47,true,0.85,unknown_aircraft,
drone-98208.wav,1,16000,0.5,0.280385,51498.0763,0.8629,2012.97,281.25,-7.53,6.77,2.51,1.18,-1.03,true,0.85,unknown_aircraft,
drone-98209.wav,1,16000,0.5,0.287283,54378.6516,0.8648,1958.4,281.25,-9.76,7.21,4.42,1.26,-1.55,true,0.85,unknown_aircraft,
drone-9821.wav,1,16000,0.5,0.317656,66868.7017,0.8522,2546.61,296.88,-7.32,3.72,2.71,-0.19,-1.91,true,0.85,unknown_aircraft,
drone-98210.wav,1,16000,0.5,0.273507,49641.7515,0.8723,2115.91,281.25,-8.66,6.63,3.78,1.01,-1.06,true,0.85,unknown_aircraft,
drone-98211.wav,1,16000,0.5,0.299989,58921.7628,0.8578,1989.87,281.25,-8.79,7.11,3.6,1.1,-1.7,true,0.85,unknown_aircraft,
drone-98212.wav,1,16000,0.5,0.281942,47736.9801,0.8729,2005.47,273.44,-9.29,7.13,4.38,0.9,-1.79,true,0.85,unknown_aircraft,
drone-98213.wav,1,16000,0.5,0.281376,50543.9455,0.858,1986.48,281.25,-7.87,7.03,2.62,0.89,-1.24,true,0.85,unknown_aircraft,
drone-98214.wav,1,16000,0.5,0.292164,53832.8596,0.8154,2052.26,281.25,-8.7,6.99,3.99,1.1,-1.34,true,0.85,unknown_aircraft,
drone-98215.wav,1,16000,0.5,0.282746,52533.865,0.8738,2014.45,281.25,-8.74,6.9,3.61,1.38,-1.05,true,0.85,unknown_aircraft,
drone-98216.wav,1,16000,0.5,0.28221,54260.5014,0.8928,1975.86,281.25,-8.65,6.89,3.64,1.68,-1.1,true,0.85,unknown_aircraft,
drone-98217.wav,1,16000,0.5,0.294732,58776.9727,0.8735,1961.69,281.25,-9.25,7.17,3.85,1.24,-1.46,true,0.85,unknown_aircraft,
drone-98218.wav,1,16000,0.5,0.287288,55220.6299,0.8835,1907.87,281.25,-9.45,7.3,3.96,0.69,-1.37,true,0.85,unknown_aircraft,
drone-98219.wav,1,16000,0.5,0.288969,53921.3522,0.8578,1959.26,281.25,-8.42,7.1,3.68,0.51,-1.25,true,0.85,unknown_aircraft,
drone-9822.wav,1,16000,0.5,0.321308,70536.9191,0.9064,2479.05,296.88,-8.04,3.88,2.89,0.87,-1.37,true,0.85,unknown_aircraft,
drone-98220.wav,1,16000,0.5,0.274889,48625.174,0.8593,2142.81,281.25,-7.72,6.31,3.04,0.82,-0.98,true,0.85,unknown_aircraft,
drone-98221.wav,1,16000,0.5,0.294394,55963.519,0.8445,2121.01,289.06,-7.24,6.4,3.22,0.77,-0.96,true,0.85,unknown_aircraft,
drone-98222.wav,1,16000,0.5,0.304589,60006.3831,0.8489,1975.74,281.25,-8.77,7.14,3.79,0.72,-1.55,true,0.85,unknown_aircraft,
drone-98223.wav,1,16000,0.5,0.28571,51998.8522,0.842,2230.1,289.06,-7.22,6.02,3.14,0.7,-0.93,true,0.85,unknown_aircraft,
drone-98224.wav,1,16000,0.5,0.292654,57374.13,0.8731,1942.21,289.06,-9.15,7.21,3.72,0.4,-1.33,true,0.85,unknown_aircraft,
drone-98225.wav,1,16000,0.5,0.29214,54850.9312,0.8367,2207.71,289.06,-7.05,6.04,2.97,0.65,-1.05,true,0.85,unknown_aircraft,
drone-98226.wav,1,16000,0.5,0.268839,42524.7617,0.8698,2180.88,273.44,-8.02,6.14,3.72,1.1,-1.26,true,0.85,unknown_aircraft,
drone-98227.wav,1,16000,0.5,0.291657,57252.98,0.8765,1970.98,289.06,-8.38,7.04,4.02,1.11,-1.18,true,0.85,unknown_aircraft,
drone-98228.wav,1,16000,0.5,0.278014,49465.5522,0.8556,2125.96,281.25,-8.01,6.35,3.03,0.71,-0.97,true,0.85,unknown_aircraft,
drone-98229.wav,1,16000,0.5,0.277491,50153.3028,0.8552,2137.66,281.25,-7.91,6.31,3.26,1.07,-1.38,true,0.85,unknown_aircraft,
drone-9823.wav,1,16000,0.5,0.28734,45101.3498,0.8254,2567.65,296.88,-7.5,3.17,1.44,-0.08,-1.88,true,0.85,unknown_aircraft,
drone-98230.wav,1,16000,0.5,0.278508,52492.7386,0.8854,2102.23,281.25,-8.63,6.45,4.32,1.57,-1.44,true,0.85,unknown_aircraft,
drone-98231.wav,1,16000,0.5,0.292455,55022.3042,0.865,2007.69,281.25,-9.79,7.03,4.81,1.03,-1.95,true,0.85,unknown_aircraft,
drone-98232.wav,1,16000,0.5,0.297601,59810.3786,0.8433,1869.05,281.25,-10.61,7.69,5.04,0.83,-2.44,true,0.85,unknown_aircraft,
drone-98233.wav,1,16000,0.5,0.282631,51698.9522,0.8484,2074.66,281.25,-7.71,6.59,2.92,0.97,-0.94,true,0.85,unknown_aircraft,
drone-98234.wav,1,16000,0.5,0.29011,55012.1536,0.8795,1975.48,289.06,-8.75,7.0,3.7,0.93,-1.15,true,0.85,unknown_aircraft,
drone-98235.wav,1,16000,0.5,0.305171,61153.012,0.8652,1831.45,289.06,-10.38,7.64,4.89,0.84,-2.19,true,0.85,unknown_aircraft,
drone-98236.wav,1,16000,0.5,0.295918,59692.4265,0.8848,1982.66,289.06,-9.04,7.07,3.84,0.45,-1.59,true,0.85,unknown_aircraft,
drone-98237.wav,1,16000,0.5,0.259773,43440.2617,0.8641,2038.28,265.62,-8.47,6.47,3.78,2.03,-0.83,true,0.85,unknown_aircraft,
drone-98238.wav,1,16000,0.5,0.289139,56734.6353,0.886,1944.69,281.25,-9.18,7.09,3.87,0.61,-1.57,true,0.85,unknown_aircraft,
drone-98239.wav,1,16000,0.5,0.279166,49602.8163,0.8523,1973.58,281.25,-8.34,7.07,3.05,0.7,-0.85,true,0.85,unknown_aircraft,
drone-9824.wav,1,16000,0.5,0.29352,51787.2042,0.8127,2523.9,304.69,-6.94,3.46,1.58,0.23,-1.63,true,0.85,unknown_aircraft,
drone-98240.wav,1,16000,0.5,0.297472,59524.4581,0.879,1980.24,281.25,-9.64,7.17,4.22,0.78,-1.61,true,0.85,unknown_aircraft,
drone-98241.wav,1,16000,0.5,0.287392,56083.844,0.8937,2006.22,281.25,-9.24,6.98,4.23,0.56,-1.82,true,0.85,unknown_aircraft,
drone-98242.wav,1,16000,0.5,0.287732,54910.8957,0.8577,2136.97,289.06,-7.79,6.39,3.33,0.75,-1.06,true,0.85,unknown_aircraft,
drone-98243.wav,1,16000,0.5,0.290316,54741.3759,0.8781,2085.06,281.25,-7.64,6.38,3.98,1.46,-0.9,true,0.85,unknown_aircraft,
drone-98244.wav,1,16000,0.5,0.2852,52890.229,0.8688,2114.23,281.25,-7.68,6.29,3.26,1.32,-1.39,true,0.85,unknown_aircraft,
drone-98245.wav,1,16000,0.5,0.256456,41866.7291,0.8544,2192.93,265.62,-8.29,6.26,3.47,1.42,-0.72,true,0.85,unknown_aircraft,
drone-98246.wav,1,16000,0.5,0.302129,59492.8533,0.8718,1907.39,281.25,-9.36,7.43,4.33,0.73,-1.91,true,0.85,unknown_aircraft,
drone-98247.wav,1,16000,0.5,0.292857,56074.7371,0.8746,1990.56,281.25,-8.96,7.06,4.18,0.64,-1.69,true,0.85,unknown_aircraft,
drone-98248.wav,1,16000,0.5,0.282834,53488.5736,0.8635,2155.15,289.06,-8.0,6.29,3.3,0.74,-1.14,true,0.85,unknown_aircraft,
drone-98249.wav,1,16000,0.5,0.303598,59939.5226,0.83,2078.89,289.06,-8.74,6.78,4.35,0.82,-1.62,true,0.85,unknown_aircraft,
drone-9825.wav,1,16000,0.5,0.259404,45106.2233,0.8231,2339.34,281.25,-8.05,4.11,1.64,1.11,-2.35,true,0.85,unknown_aircraft,
drone-98250.wav,1,16000,0.5,0.291834,53707.0612,0.8415,2050.5,281.25,-9.29,6.82,4.51,0.88,-1.59,true,0.85,unknown_aircraft,
drone-98251.wav,1,16000,0.5,0.251654,41377.3422,0.8715,2103.55,265.62,-8.92,6.28,4.3,1.94,-0.99,true,0.85,unknown_aircraft,
drone-98252.wav,1,16000,0.5,0.282198,51173.0267,0.8921,2005.33,281.25,-8.6,6.74,4.27,1.33,-0.94,true,0.85,unknown_aircraft,
drone-98253.wav,1,16000,0.5,0.286439,54561.3825,0.8661,1823.86,289.06,-9.88,7.65,4.49,0.69,-1.58,true,0.85,unknown_aircraft,
drone-98254.wav,1,16000,0.5,0.298046,55264.1774,0.8281,2070.28,289.06,-8.43,6.8,3.65,0.53,-1.46,true,0.85,unknown_aircraft,
drone-98255.wav,1,16000,0.5,0.276393,51437.9436,0.8876,1938.82,281.25,-9.96,7.25,4.21,0.47,-1.73,true,0.85,unknown_aircraft,
drone-98256.wav,1,16000,0.5,0.279056,52437.2581,0.8702,1965.44,281.25,-9.07,7.07,3.89,0.82,-1.19,true,0.85,unknown_aircraft,
drone-98257.wav,1,16000,0.5,0.274495,50468.6943,0.8915,1992.6,281.25,-9.58,6.97,3.86,0.89,-1.44,true,0.85,unknown_aircraft,
drone-98258.wav,1,16000,0.5,0.276225,48044.3898,0.8536,2114.15,273.44,-7.99,6.58,3.31,1.06,-1.24,true,0.85,unknown_aircraft,
drone-98259.wav,1,16000,0.5,0.272976,49122.5799,0.8762,2105.79,281.25,-8.7,6.49,4.08,1.36,-1.16,true,0.85,unknown_aircraft,
drone-9826.wav,1,16000,0.5,0.25714,40663.1029,0.8346,2395.55,281.25,-7.73,4.16,2.38,1.66,-1.5,true,0.85,unknown_aircraft,
drone-98260.wav,1,16000,0.5,0.279309,51649.9243,0.8835,2129.61,289.06,-8.46,6.3,3.01,0.82,-1.32,true,0.85,unknown_aircraft,
drone-98261.wav,1,16000,0.5,0.295174,58056.1848,0.8779,1925.48,289.06,-10.53,7.46,4.95,0.43,-2.13,true,0.85,unknown_aircraft,
drone-98262.wav,1,16000,0.5,0.285112,51437.2934,0.8437,1853.76,289.06,-9.26,7.56,3.94,0.41,-1.46,true,0.85,unknown_aircraft,
drone-98263.wav,1,16000,0.5,0.275226,50172.6937,0.8808,1977.99,289.06,-10.19,7.14,4.76,0.82,-1.8,true,0.85,unknown_aircraft,
drone-98264.wav,1,16000,0.5,0.291109,56479.779,0.8766,2007.44,289.06,-7.76,6.83,2.26,0.78,-0.82,true,0.85,unknown_aircraft,
drone-98265.wav,1,16000,0.5,0.289941,57861.1226,0.884,1922.35,289.06,-9.51,7.22,4.46,0.81,-1.41,true,0.85,unknown_aircraft,
drone-98266.wav,1,16000,0.5,0.280437,50792.0318,0.8523,2290.71,281.25,-7.82,5.75,3.88,1.17,-0.81,true,0.85,unknown_aircraft,
drone-98267.wav,1,16000,0.5,0.275737,50665.019,0.8692,1915.01,281.25,-8.0,7.26,2.17,1.03,-0.56,true,0.85,unknown_aircraft,
drone-98268.wav,1,16000,0.5,0.286605,56246.8619,0.9045,1927.86,289.06,-9.97,7.28,4.8,1.16,-1.75,true,0.85,unknown_aircraft,
drone-98269.wav,1,16000,0.5,0.256068,42746.0663,0.8523,2277.08,265.62,-8.67,5.99,4.62,1.28,-0.88,true,0.85,unknown_aircraft,
drone-9827.wav,1,16000,0.5,0.305226,57075.1074,0.7954,2577.39,304.69,-8.0,3.18,2.69,0.26,-2.27,true,0.85,unknown_aircraft,
drone-98270.wav,1,16000,0.5,0.306327,61255.8697,0.854,1927.47,289.06,-9.72,7.37,4.38,0.63,-1.71,true,0.85,unknown_aircraft,
drone-98271.wav,1,16000,0.5,0.293673,59175.7218,0.8902,1885.17,289.06,-9.75,7.49,4.19,0.54,-1.72,true,0.85,unknown_aircraft,
drone-98272.wav,1,16000,0.5,0.283657,54286.8453,0.8739,2067.28,289.06,-8.77,6.77,3.56,0.51,-1.23,true,0.85,unknown_aircraft,
drone-98273.wav,1,16000,0.5,0.296317,55937.4569,0.8172,2016.84,289.06,-9.55,7.1,4.49,0.6,-1.75,true,0.85,unknown_aircraft,
drone-98274.wav,1,16000,0.5,0.280662,53569.121,0.8846,2138.85,289.06,-9.25,6.38,4.21,0.95,-1.72,true,0.85,unknown_aircraft,
drone-98275.wav,1,16000,0.5,0.25999,39963.9613,0.8398,2139.64,265.62,-8.63,6.61,4.32,0.84,-1.27,true,0.85,unknown_aircraft,
drone-98276.wav,1,16000,0.5,0.281831,52554.0065,0.8831,1873.27,289.06,-10.29,7.47,4.33,0.49,-1.93,true,0.85,unknown_aircraft,
drone-98277.wav,1,16000,0.5,0.2775,51118.9041,0.873,2111.37,281.25,-8.73,6.46,3.34,0.63,-1.22,true,0.85,unknown_aircraft,
drone-98278.wav,1,16000,0.5,0.287844,55750.9513,0.8778,1916.67,281.25,-10.28,7.4,4.44,0.96,-1.78,true,0.85,unknown_aircraft,
drone-98279.wav,1,16000,0.5,0.276951,50383.0782,0.8775,1891.64,281.25,-9.72,7.37,3.83,0.67,-1.64,true,0.85,unknown_aircraft,
drone-9828.wav,1,16000,0.5,0.313977,60720.7136,0.7644,2415.73,304.69,-8.37,3.59,2.76,0.15,-2.3,true,0.85,unknown_aircraft,
drone-98280.wav,1,16000,0.5,0.285857,52129.1379,0.8297,1896.22,281.25,-10.4,7.46,4.85,0.91,-1.83,true,0.85,unknown_aircraft,
drone-98281.wav,1,16000,0.5,0.273349,49459.1964,0.8918,2019.94,281.25,-9.56,7.0,3.94,0.96,-1.28,true,0.85,unknown_aircraft,
drone-98282.wav,1,16000,0.5,0.278466,50286.1702,0.8495,2187.53,281.25,-8.04,6.28,3.74,0.74,-0.89,true,0.85,unknown_aircraft,
drone-98283.wav,1,16000,0.5,0.294606,56888.5111,0.8635,1996.27,289.06,-10.04,7.04,4.69,0.61,-2.06,true,0.85,unknown_aircraft,
drone-98284.wav,1,16000,0.5,0.277073,52663.446,0.8867,1961.72,289.06,-9.57,7.12,4.46,0.79,-1.76,true,0.85,unknown_aircraft,
drone-98285.wav,1,16000,0.5,0.278581,51450.317,0.8719,2017.18,289.06,-9.31,6.91,3.77,0.38,-1.51,true,0.85,unknown_aircraft,
drone-98286.wav,1,16000,0.5,0.286799,53975.1281,0.8597,2203.93,289.06,-8.26,6.06,4.25,0.68,-1.32,true,0.85,unknown_aircraft,
drone-98287.wav,1,16000,0.5,0.290041,56351.4258,0.8983,1904.67,289.06,-9.65,7.23,4.58,1.09,-1.54,true,0.85,unknown_aircraft,
drone-98288.wav,1,16000,0.5,0.281757,52017.8767,0.8578,2082.59,289.06,-8.52,6.76,4.01,0.47,-1.17,true,0.85,unknown_aircraft,
drone-98289.wav,1,16000,0.5,0.268315,47615.4255,0.8617,1950.12,273.44,-9.43,7.3,4.44,0.89,-1.65,true,0.85,unknown_aircraft,
drone-9829.wav,1,16000,0.5,0.294246,53865.0731,0.8251,2439.24,304.69,-7.6,3.6,2.0,-0.06,-1.98,true,0.85,unknown_aircraft,
drone-98290.wav,1,16000,0.5,0.291512,58410.4191,0.8835,1946.67,289.06,-9.21,7.09,4.09,0.65,-1.43,true,0.85,unknown_aircraft,
drone-98291.wav,1,16000,0.5,0.291768,57431.3198,0.8744,1945.17,289.06,-9.24,7.22,4.03,0.36,-1.43,true,0.85,unknown_aircraft,
drone-98292.wav,1,16000,0.5,0.299781,57558.606,0.832,1995.71,289.06,-9.43,7.04,4.36,0.81,-1.65,true,0.85,unknown_aircraft,
drone-98293.wav,1,16000,0.5,0.287547,56547.6062,0.8769,2013.37,281.25,-9.24,6.81,4.25,0.59,-1.83,true,0.85,unknown_aircraft,
drone-98294.wav,1,16000,0.5,0.294715,54306.7592,0.8502,2019.38,289.06,-9.62,7.04,4.22,0.66,-1.38,true,0.85,unknown_aircraft,
drone-98295.wav,1,16000,0.5,0.268948,47629.6859,0.8595,2021.33,273.44,-8.96,7.03,4.09,1.1,-1.38,true,0.85,unknown_aircraft,
drone-98296.wav,1,16000,0.5,0.286368,55031.9531,0.8863,1995.57,289.06,-8.92,6.7,3.7,0.71,-1.6,true,0.85,unknown_aircraft,
drone-98297.wav,1,16000,0.5,0.281069,52796.8662,0.8812,1859.64,289.06,-10.61,7.68,4.93,0.42,-1.71,true,0.85,unknown_aircraft,
drone-98298.wav,1,16000,0.5,0.298248,57997.4534,0.8619,1952.93,289.06,-9.88,7.25,4.52,0.42,-2.02,true,0.85,unknown_aircraft,
drone-98299.wav,1,16000,0.5,0.282761,51674.1799,0.8596,2163.72,289.06,-8.27,6.26,4.05,0.69,-1.47,true,0.85,unknown_aircraft,
drone-983.wav,1,16000,1.024,0.077037,1962.4272,0.4931,2499.41,312.5,-16.98,2.72,0.86,2.53,1.35,true,0.7735,unknown_aircraft,
drone-9830.wav,1,16000,0.5,0.295181,53041.9348,0.8237,2409.79,304.69,-7.24,3.96,2.42,0.53,-1.79,true,0.85,unknown_aircraft,
drone-98300.wav,1,16000,0.5,0.280938,53453.8806,0.8857,2083.05,289.06,-8.96,6.7,4.21,0.87,-1.36,true,0.85,unknown_aircraft,
drone-98301.wav,1,16000,0.5,0.287429,55418.0124,0.8704,2122.76,289.06,-8.78,6.61,4.27,0.28,-1.24,true,0.85,unknown_aircraft,
drone-98302.wav,1,16000,0.5,0.292254,56358.9812,0.8625,2117.92,289.06,-8.39,6.59,3.54,0.26,-1.51,true,0.85,unknown_aircraft,
